ioc,threat_type,threat_type_desc,ioc_type,ioc_type_desc,malware,malware_printable,malware_alias,malware_malpedia,confidence_level,first_seen,last_seen,reference,reporter
preview.jpainting.ca,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),js.fakeupdates,FAKEUPDATES,"FakeUpdate,SocGholish",https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates,50,2025-02-11 06:38:31 UTC,,,juroots
breezhymeadow.rest,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.lumma,Lumma Stealer,LummaC2 Stealer,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma,50,2025-02-11 06:37:53 UTC,,,juroots
meditatetop.top,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.lumma,Lumma Stealer,LummaC2 Stealer,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma,50,2025-02-11 06:37:53 UTC,,,juroots
mshyhennyk.cyou,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.lumma,Lumma Stealer,LummaC2 Stealer,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma,50,2025-02-11 06:37:53 UTC,,,juroots
cxheerfulriver.pics,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.lumma,Lumma Stealer,LummaC2 Stealer,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma,50,2025-02-11 06:37:53 UTC,,,juroots
youhao5.shop,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),domain,Domain name that delivers a malware payload,js.fakeupdates,FAKEUPDATES,"FakeUpdate,SocGholish",https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates,50,2025-02-11 06:37:19 UTC,,,juroots
catchsx.top,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),domain,Domain name that delivers a malware payload,js.fakeupdates,FAKEUPDATES,"FakeUpdate,SocGholish",https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates,50,2025-02-11 06:37:19 UTC,,,juroots
failed2.myftp.org,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.xenorat,XenoRAT,,https://malpedia.caad.fkie.fraunhofer.de/details/win.xenorat,50,2025-02-11 06:36:12 UTC,,,juroots
hackcyf.eicp.net,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.quasar_rat,Quasar RAT,"CinaRAT,QuasarRAT,Yggdrasil",https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat,50,2025-02-11 06:35:53 UTC,,,juroots
p2link.483n.com,botnet_cc,Indicator that identifies a botnet command&control server (C&C),domain,Domain that is used for botnet Command&control (C&C),win.quasar_rat,Quasar RAT,"CinaRAT,QuasarRAT,Yggdrasil",https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat,50,2025-02-11 06:35:53 UTC,,,juroots
https://t.me/botalien001,botnet_cc,Indicator that identifies a botnet command&control server (C&C),url,URL that is used for botnet Command&control (C&C),apk.alien,Alien,AlienBot,https://malpedia.caad.fkie.fraunhofer.de/details/apk.alien,50,2025-02-11 06:35:30 UTC,,,juroots
http://45.38.42.190:50555/,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),url,URL that delivers a malware payload,apk.hook,Hook,,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook,50,2025-02-11 06:34:01 UTC,,https://urlscan.io/result/59d83de0-3abc-45b0-958e-81daeab7537c,juroots
https://cozyrwetreat.cyou/api,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),url,URL that delivers a malware payload,win.lumma,Lumma Stealer,LummaC2 Stealer,https://malpedia.caad.fkie.fraunhofer.de/details/win.lumma,50,2025-02-11 06:33:27 UTC,,https://urlscan.io/result/09271e86-cd8c-40c4-b108-a9c76757165d,juroots
217.8.117.30:80,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),apk.cerberus,Cerberus,,https://malpedia.caad.fkie.fraunhofer.de/details/apk.cerberus,75,2025-02-11 06:33:25 UTC,,https://bazaar.abuse.ch/sample/a52d2105d680d029f9cc5c9c77f639e47ae520e41ce7294bbad77b8f2931796a/,abuse_ch
http://147.45.47.59/04e11569f3f575cf/vcruntime140.dll,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),url,URL that delivers a malware payload,win.stealc,Stealc,,https://malpedia.caad.fkie.fraunhofer.de/details/win.stealc,50,2025-02-11 06:32:01 UTC,,https://urlscan.io/result/a77d610c-033c-413b-8b7d-d802b1c4af83,juroots
http://94.156.68.92/7c1aafa722640896/mozglue.dll,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),url,URL that delivers a malware payload,win.stealc,Stealc,,https://malpedia.caad.fkie.fraunhofer.de/details/win.stealc,50,2025-02-11 06:31:59 UTC,,https://urlscan.io/result/1ab9ec48-0553-4395-a51d-c9391bb097db,juroots
http://161.35.127.139/,payload_delivery,Indicator that identifies a malware distribution server (payload delivery),url,URL that delivers a malware payload,unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,50,2025-02-11 06:31:38 UTC,,https://urlscan.io/result/6e08c8d9-df3e-4005-9fc9-be1085dc87e9,juroots
123.13.2.180:44158,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),elf.mozi,Mozi,,https://malpedia.caad.fkie.fraunhofer.de/details/elf.mozi,50,2025-02-11 06:25:31 UTC,,https://www.shodan.io/host/123.13.2.180#44158,juroots
49.232.224.106:8100,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown_rat,Unknown RAT,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown_rat,50,2025-02-11 06:25:03 UTC,,https://www.shodan.io/host/49.232.224.106#8100,juroots
34.201.230.12:443,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:22 UTC,,https://search.censys.io/hosts/34.201.230.12,dyingbreeds_
162.218.112.50:8080,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:21 UTC,,https://search.censys.io/hosts/162.218.112.50,dyingbreeds_
185.11.139.216:3001,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:20 UTC,,https://search.censys.io/hosts/185.11.139.216,dyingbreeds_
20.242.68.230:3333,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:20 UTC,,https://search.censys.io/hosts/20.242.68.230,dyingbreeds_
191.113.98.168:8080,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:19 UTC,,https://search.censys.io/hosts/191.113.98.168,dyingbreeds_
18.196.235.91:80,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:18 UTC,,https://search.censys.io/hosts/18.196.235.91,dyingbreeds_
18.196.235.91:443,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:17 UTC,,https://search.censys.io/hosts/18.196.235.91,dyingbreeds_
121.40.17.177:8081,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),ps1.octopus,Octopus,,https://malpedia.caad.fkie.fraunhofer.de/details/ps1.octopus,100,2025-02-11 06:24:16 UTC,,https://search.censys.io/hosts/121.40.17.177,dyingbreeds_
77.49.59.201:995,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.qakbot,QakBot,"Oakboat,Pinkslipbot,Qbot,Quakbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.qakbot,100,2025-02-11 06:24:16 UTC,,https://search.censys.io/hosts/77.49.59.201,dyingbreeds_
66.78.40.206:443,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:14 UTC,,https://search.censys.io/hosts/66.78.40.206,dyingbreeds_
45.154.98.68:4444,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.asyncrat,AsyncRAT,,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat,50,2025-02-11 06:24:14 UTC,,https://www.shodan.io/host/45.154.98.68#4444,juroots
3.211.254.77:3333,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:13 UTC,,https://search.censys.io/hosts/3.211.254.77,dyingbreeds_
13.61.8.219:8080,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:12 UTC,,https://search.censys.io/hosts/13.61.8.219,dyingbreeds_
52.230.80.33:3128,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:11 UTC,,https://search.censys.io/hosts/52.230.80.33,dyingbreeds_
18.203.226.103:443,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:10 UTC,,https://search.censys.io/hosts/18.203.226.103,dyingbreeds_
178.128.154.127:443,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),unknown,Unknown malware,,https://malpedia.caad.fkie.fraunhofer.de/details/unknown,100,2025-02-11 06:24:10 UTC,,https://search.censys.io/hosts/178.128.154.127,dyingbreeds_
128.90.122.65:5000,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.asyncrat,AsyncRAT,,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat,100,2025-02-11 06:24:09 UTC,,https://search.censys.io/hosts/128.90.122.65,dyingbreeds_
95.182.98.179:8080,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.cobalt_strike,Cobalt Strike,"Agentemis,BEACON,CobaltStrike,cobeacon",https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike,100,2025-02-11 06:24:08 UTC,,https://search.censys.io/hosts/95.182.98.179,dyingbreeds_
174.77.180.50:8590,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.netsupportmanager_rat,NetSupportManager RAT,NetSupport,https://malpedia.caad.fkie.fraunhofer.de/details/win.netsupportmanager_rat,50,2025-02-11 06:23:49 UTC,,https://www.shodan.io/host/174.77.180.50#8590,juroots
3.8.15.5:18031,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.netsupportmanager_rat,NetSupportManager RAT,NetSupport,https://malpedia.caad.fkie.fraunhofer.de/details/win.netsupportmanager_rat,50,2025-02-11 06:23:48 UTC,,https://www.shodan.io/host/3.8.15.5#18031,juroots
16.16.26.1:31337,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.sliver,Sliver,,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver,50,2025-02-11 06:23:25 UTC,,https://www.shodan.io/host/16.16.26.1#31337,juroots
185.196.117.168:31337,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.sliver,Sliver,,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver,50,2025-02-11 06:23:25 UTC,,https://www.shodan.io/host/185.196.117.168#31337,juroots
189.1.225.221:880,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.cobalt_strike,Cobalt Strike,"Agentemis,BEACON,CobaltStrike,cobeacon",https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike,50,2025-02-11 06:22:58 UTC,,https://www.shodan.io/host/189.1.225.221#880,juroots
110.41.164.39:81,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.cobalt_strike,Cobalt Strike,"Agentemis,BEACON,CobaltStrike,cobeacon",https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike,50,2025-02-11 06:22:40 UTC,,https://www.shodan.io/host/110.41.164.39#81,juroots
185.233.164.67:1604,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:50 UTC,,,Gi7w0rm
94.23.183.133:1604,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:49 UTC,,,Gi7w0rm
142.162.41.160:20111,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:48 UTC,,,Gi7w0rm
68.144.181.57:555,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:47 UTC,,,Gi7w0rm
109.129.149.7:1604,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:46 UTC,,,Gi7w0rm
187.37.150.141:666,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:44 UTC,,,Gi7w0rm
213.112.166.118:1604,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:43 UTC,,,Gi7w0rm
94.24.57.53:1604,botnet_cc,Indicator that identifies a botnet command&control server (C&C),ip:port,ip:port combination that is used for botnet Command&control (C&C),win.darkcomet,DarkComet,"Breut,Fynloski,klovbot",https://malpedia.caad.fkie.fraunhofer.de/details/win.darkcomet,100,2025-02-11 06:21:42 UTC,,,Gi7w0rm
